"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Scarus","coeruleus","Scarus coeruleus",NA,68,NA,24,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Sparisoma","viride","Sparisoma viride",NA,36,NA,18,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Sparisoma","viride","Sparisoma viride",NA,39,NA,27,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Sparisoma","viride","Sparisoma viride",NA,41,NA,16.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Sparisoma","viride","Sparisoma viride",NA,45,NA,22.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,33,NA,18,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,34,NA,13.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,36,NA,21,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,37,NA,13.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","12:15",27,26,27,3,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,44,NA,21,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,33,NA,28.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,41,NA,24,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,44,NA,12,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,45,NA,19.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,27,NA,13.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,31,NA,34.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,33,NA,15,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,36,NA,3,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Epinephelus","guttatus","Epinephelus guttatus",NA,42,NA,13.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Haemulon","sciurus","Haemulon sciurus",NA,26,NA,21,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Haemulon","sciurus","Haemulon sciurus",NA,30,NA,15,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Haemulon","sciurus","Haemulon sciurus",NA,34,NA,12,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Mugil","curema","Mugil curema",NA,41,NA,13.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Mugil","curema","Mugil curema",NA,49,NA,31.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,34,NA,42,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,41,NA,18,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,28,NA,18,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,35,NA,21,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,36,NA,42,"Reserva - Control"
1,5,2005,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","10:20",7,6,26,9,NA,5,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,37,NA,19.5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,53,NA,14,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,22,NA,10,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,30,NA,19,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Epinephelus","guttatus","Epinephelus guttatus",NA,32,NA,5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,32,NA,16,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,41,NA,10,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,43,NA,12,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,27,NA,12,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,28,NA,9,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,31,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,32,NA,8,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,35,NA,13,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,36,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,40,NA,15,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,49,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,50,NA,15,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,54,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,49,NA,9,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,50,NA,14,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,53,NA,12,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,65,NA,10,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,68,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","10:20",10,10.8,26,5,NA,10,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,33,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,21,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,23,NA,13,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,27,NA,14,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,32,NA,25,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,41,NA,7,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Haemulon","sciurus","Haemulon sciurus",NA,17,NA,14,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Haemulon","sciurus","Haemulon sciurus",NA,21,NA,8,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Haemulon","sciurus","Haemulon sciurus",NA,26,NA,21,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Haemulon","sciurus","Haemulon sciurus",NA,27,NA,9,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,41,NA,9,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,52,NA,5,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Scarus","coeruleus","Scarus coeruleus",NA,61,NA,7,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Scarus","coeruleus","Scarus coeruleus",NA,62,NA,8,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Scarus","coeruleus","Scarus coeruleus",NA,65,NA,6,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",18,18.4,26,7,NA,7,"Scarus","coeruleus","Scarus coeruleus",NA,78,NA,10,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,37,NA,15,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,30,NA,12,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,32,NA,18,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,34,NA,23,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,36,NA,9,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,20,NA,7,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,21,NA,7,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,43,NA,13,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,48,NA,12,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,57,NA,16,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Scarus","coeruleus","Scarus coeruleus",NA,40,NA,11,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Scarus","coeruleus","Scarus coeruleus",NA,55,NA,6,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,12,NA,8,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,14,NA,7,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,15,NA,7,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,24,NA,20,"Reserva - Control"
1,5,2005,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","12:15",24,23.5,27,6,NA,4,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,34,NA,32,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,29,NA,20,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,33,NA,9,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,42,NA,13,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,44,NA,12,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,47,NA,13,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Mugil","curema","Mugil curema",NA,34,NA,15,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Mugil","curema","Mugil curema",NA,40,NA,14,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Mugil","curema","Mugil curema",NA,44,NA,15,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Mugil","curema","Mugil curema",NA,55,NA,11,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,26,NA,3,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,32,NA,12,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,37,NA,14,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,38,NA,9,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,35,NA,28,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,50,NA,13,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Scarus","coeruleus","Scarus coeruleus",NA,67,NA,16,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Sparisoma","viride","Sparisoma viride",NA,27,NA,11,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",5,3.9,27,3,NA,9,"Sparisoma","viride","Sparisoma viride",NA,31,NA,6,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",17,17.7,25,6,NA,1,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,12,NA,30,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",17,17.7,25,6,NA,1,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,14,NA,18,"Reserva - Control"
1,5,2006,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","6:50",17,17.7,25,6,NA,1,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,16,NA,19,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,16,NA,4.4,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,20,NA,5.6,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,21,NA,5.2,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Haemulon","sciurus","Haemulon sciurus",NA,11,NA,4,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Haemulon","sciurus","Haemulon sciurus",NA,15,NA,4.8,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,26,NA,3.2,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,27,NA,5.2,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,35,NA,6,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,38,NA,4,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,42,NA,4.8,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,43,NA,2.4,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,48,NA,7.6,"Reserva - Control"
1,5,2006,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Catalina Milagros","15:20",10,9.8,27,9,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,67,NA,7.6,"Reserva - Control"
